seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,4.0,BHK,Villa,Safdarjung Enclave,412000.0,5412.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Green Park Extension,254000.0,1852.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Friends Colony,352000.0,5562.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Jor bagh,285000.0,3011.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Golf Links,321000.0,2852.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent House,Jor bagh,841000.0,5412.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Jor bagh,741000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Jor bagh,412000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Jor bagh,412000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,New Friends Colony,416000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Shanti Niketan,235000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sarvodaya Enclave,235000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sarvodaya Enclave,419000.00000000006,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sarvodaya Enclave,202000.0,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sarvodaya Enclave,235000.0,5621.0,Unfurnished,4.0
AGENT,5.0,BHK,Villa,Sarvodaya Enclave,511000.00000000006,7412.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Vasant Kunj,322000.0,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Vasant Kunj,321000.0,5211.0,Unfurnished,4.0
AGENT,5.0,BHK,Villa,Chattarpur,546000.0,6251.0,Unfurnished,5.0
AGENT,5.0,BHK,Villa,Chattarpur,654000.0,8564.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Chattarpur,401000.0,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Shanti Niketan,285000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Shanti Niketan,325000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Maharani Bagh,655000.0,6211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Maharani Bagh,235000.0,5211.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Maharani Bagh,321000.0,2852.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Maharani Bagh,235000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Vasant Vihar,202000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Vasant Vihar,274000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Safdarjung Enclave,210000.0,2352.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Safdarjung Enclave,274000.0,2764.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Niti Bagh,254000.0,2856.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Shanti Niketan,362000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Chattarpur,401000.0,5266.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Chattarpur,354000.0,5215.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Shanti Niketan,325000.0,6254.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Niti Bagh,301000.0,5852.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Niti Bagh,301000.0,5623.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Niti Bagh,235000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Niti Bagh,412000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Niti Bagh,412000.0,5211.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Uday Park,301000.0,2856.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Green Park Extension,362000.0,5621.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Uday Park,235000.0,3011.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Uday Park,311000.0,3211.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Panchsheel Enclave,321000.0,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Panchsheel Enclave,235000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Panchsheel Enclave,416000.0,5211.0,Unfurnished,4.0
AGENT,5.0,BHK,Penthouse,Friends Colony,1010000.0,6521.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Friends Colony,418000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Friends Colony,555000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Friends Colony,654000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Friends Colony,512000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Friends Colony,401000.0,6521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Friends Colony,321000.0,5211.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Defence Colony,202000.0,2852.0,Unfurnished,3.0
AGENT,5.0,BHK,Independent House,Gulmohar park,541000.0,8521.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Gulmohar park,385000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Gulmohar park,235000.0,5562.0,Unfurnished,4.0
AGENT,7.0,BHK,Independent House,Anand Niketan,749000.0,7412.0,Unfurnished,6.0
AGENT,5.0,BHK,Villa,Anand Niketan,504000.0,6521.0,Unfurnished,5.0
AGENT,4.0,BHK,Independent Floor,Anand Niketan,352000.0,5211.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Ghitorni,504000.0,7412.0,Unfurnished,5.0
AGENT,5.0,BHK,Penthouse,Ghitorni,511000.00000000006,6521.0,Unfurnished,5.0
AGENT,5.0,BHK,Villa,Ghitorni,401000.0,6541.0,Unfurnished,5.0
AGENT,7.0,BHK,Independent House,Ghitorni,540000.0,9412.0,Unfurnished,7.0
AGENT,5.0,BHK,Villa,Ghitorni,362000.0,7122.0,Unfurnished,5.0
AGENT,5.0,BHK,Villa,Ghitorni,481000.0,7412.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Ghitorni,301000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Ghitorni,201000.0,4652.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Chattarpur,562000.0,8521.0,Unfurnished,5.0
AGENT,3.0,BHK,Independent Floor,Niti Bagh,201000.0,2856.0,Unfurnished,3.0
AGENT,5.0,BHK,Villa,Defence Colony,853999.9999999999,8521.0,Unfurnished,4.0
AGENT,5.0,BHK,Villa,Defence Colony,541000.0,6521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Defence Colony,652000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Defence Colony,235000.0,5621.0,Unfurnished,4.0
AGENT,8.0,BHK,Independent House,Maharani Bagh,869999.9999999999,6541.0,Unfurnished,8.0
AGENT,4.0,BHK,Independent Floor,Maharani Bagh,410000.0,6521.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Gulmohar park,235000.0,2985.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Gulmohar park,205000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Anand Niketan,235000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Anand Niketan,301000.0,2865.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Anand Niketan,301000.0,3011.0,Unfurnished,3.0
AGENT,15.0,BHK,Villa,Tilak Marg,4129000.0,17211.0,Unfurnished,5.0
AGENT,5.0,BHK,Villa,India Gate,1449000.0,6521.0,Unfurnished,5.0
AGENT,4.0,BHK,Independent Floor,Shanti Niketan,410000.0,5562.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Jor bagh,201000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Jor bagh,265000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Jor bagh,301000.0,2012.0,Unfurnished,3.0
AGENT,4.0,BHK,Villa,Shanti Niketan,654000.0,5211.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Jor bagh,325000.0,2852.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Jor bagh,325000.0,5562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Jor bagh,401000.0,5652.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Jor bagh,1012000.0,7001.0,Unfurnished,5.0
AGENT,5.0,BHK,Independent House,Jor bagh,1202000.0,6521.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Golf Links,321000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Golf Links,312000.0,2852.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Golf Links,401000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Golf Links,235000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Golf Links,301000.0,3011.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Golf Links,546000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Golf Links,415000.00000000006,6521.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Sunder Nagar,321000.0,2856.0,Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Sunder Nagar,301000.0,2856.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Sunder Nagar,321000.0,2856.0,Unfurnished,3.0
AGENT,5.0,BHK,Independent House,Golf Links,1022000.0,6521.0,Unfurnished,4.0
AGENT,5.0,BHK,Villa,Golf Links,853999.9999999999,5211.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Golf Links,541000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,541000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,301000.0,5211.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Sunder Nagar,401000.0,2746.0,Unfurnished,3.0
AGENT,4.0,BHK,Villa,Vasant Kunj,416000.0,5523.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Ghitorni,301000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Chattarpur,412000.0,5623.0,Unfurnished,4.0
AGENT,4.0,BHK,Villa,Chattarpur,364000.0,6541.0,Unfurnished,4.0
AGENT,2.0,BHK,Apartment,Vasant Kunj,35000.0,1300.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Uday Park,40000.0,1800.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Shiva Enclave,55000.0,1800.0,Furnished,3.0
AGENT,2.0,BHK,Independent Floor,Malviya Nagar,25000.0,1250.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Apartment,Karampura,14444.0,405.0,Semi-Furnished,1.0
AGENT,2.0,BHK,Apartment,Mehrauli,12000.0,750.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Uttam Nagar,200000.0,2700.0,Furnished,4.0
AGENT,3.0,BHK,Apartment,Khirki Extension,27700.0,1232.0,Semi-Furnished,2.0
AGENT,1.0,BHK,Apartment,Sheikh Sarai,10500.0,500.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Apartment,Khirki Extension,12700.0,550.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Apartment,Sheikh Sarai,12500.0,450.0,Semi-Furnished,1.0
AGENT,2.0,BHK,Apartment,Khirki Extension Panchsheel Vihar,20000.0,853.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Green Park,86000.0,2250.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Apartment,Malviya Nagar,21000.0,825.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Panchsheel Enclave,135000.0,2700.0,Semi-Furnished,4.0
AGENT,2.0,BHK,Apartment,Malviya Nagar,26500.0,925.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Saket,120000.0,2500.0,Furnished,3.0
AGENT,2.0,BHK,Apartment,Malviya Nagar,32000.0,1500.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,33500.0,1200.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,28000.0,950.0,Semi-Furnished,2.0
AGENT,1.0,BHK,Apartment,Khirki Extension,12500.0,450.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Apartment,Hauz Khas,125000.0,1200.0,Furnished,2.0
AGENT,1.0,BHK,Apartment,Khirki Extension,12500.0,455.0,Semi-Furnished,1.0
AGENT,3.0,BHK,Independent Floor,Gulmohar park,75000.0,1800.0,Furnished,3.0
AGENT,2.0,BHK,Independent Floor,Green Park,45000.0,1500.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Green Park Extension,75000.0,1500.0,Unfurnished,3.0
AGENT,3.0,BHK,Apartment,Sheikh Sarai,40000.0,1650.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Independent Floor,Green Park,80000.0,1200.0,Semi-Furnished,4.0
AGENT,3.0,BHK,Apartment,Sheikh Sarai,75000.0,1825.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Shivalik,70000.0,1800.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sheikh Sarai,55000.0,1810.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,PANCHSHEEL VIHAR,32000.0,1300.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sheikh Sarai,30000.0,1250.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Hauz Khas,200000.0,3000.0,Furnished,4.0
AGENT,3.0,BHK,Apartment,Malviya Nagar,33500.0,1275.0,Semi-Furnished,2.0
AGENT,1.0,BHK,Apartment,PANCHSHEEL VIHAR,13000.0,450.0,Semi-Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Gautam Nagar,25000.0,800.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Saket,145000.0,3000.0,Furnished,4.0
AGENT,3.0,BHK,Apartment,Saket,180000.0,2500.0,Furnished,3.0
AGENT,2.0,BHK,Apartment,Malviya Nagar,22500.0,850.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,PANCHSHEEL VIHAR,16500.0,850.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Malviya Nagar,40000.0,1280.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Malviya Nagar,17500.0,825.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Hauz Khas,65000.0,1600.0,Semi-Furnished,3.0
AGENT,1.0,BHK,Independent Floor,Gautam Nagar,20000.0,350.0,Furnished,1.0
AGENT,3.0,BHK,Independent Floor,Gautam Nagar,40000.0,1000.0,Furnished,3.0
AGENT,1.0,BHK,Independent Floor,New Friends Colony,50000.0,1000.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Ramesh Nagar,23500.0,900.0,Furnished,2.0
AGENT,3.0,BHK,Apartment,Hauz Khas,90000.0,2400.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,South Extension 2,130000.0,2500.0,Furnished,3.0
AGENT,3.0,BHK,Apartment,Greater Kailash,130000.0,2500.0,Furnished,3.0
AGENT,3.0,BHK,Apartment,Hauz Khas,95000.0,2500.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Hauz Khas,125000.0,3000.0,Furnished,3.0
AGENT,3.0,BHK,Apartment,Khirki Extension,35000.0,1275.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Apartment,Green Park Extension,200000.0,4500.0,Semi-Furnished,5.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,25000.0,950.0,Unfurnished,2.0
AGENT,4.0,BHK,Apartment,Saket,85000.0,2600.0,Semi-Furnished,4.0
AGENT,3.0,BHK,Apartment,Hauz Khas,110000.0,2200.0,Furnished,3.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,15000.0,850.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,20000.0,910.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Hauz Khas,115000.0,2500.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,28500.0,977.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,20000.0,875.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Hauz Khas,200000.0,4000.0,Semi-Furnished,4.0
AGENT,3.0,BHK,Apartment,Saket,90000.0,2500.0,Furnished,3.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,35000.0,960.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Malviya Nagar,27500.0,925.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,PANCHSHEEL VIHAR,18500.0,900.0,Semi-Furnished,2.0
OWNER,1.0,BHK,Apartment,Tilak Marg,200000.0,1500.0,Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Punjabi Bagh,40000.0,2000.0,Semi-Furnished,3.0
AGENT,1.0,BHK,Apartment,Saket,10000.0,950.0,Semi-Furnished,1.0
AGENT,4.0,BHK,Independent House,Shanti Niketan,526000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Shanti Niketan,352000.0,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Shanti Niketan,154000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Anand Niketan,452000.0,5621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Anand Niketan,254000.0,5020.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent Floor,Anand Niketan,352000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Vasant Vihar,652000.0,6521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Vasant Vihar,452000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Vasant Vihar,255000.0,4521.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent Floor,Shanti Niketan,425000.0,5211.0,Unfurnished,4.0
AGENT,5.0,BHK,Villa,Uday Park,1010000.0,8541.0,Unfurnished,5.0
AGENT,2.0,BHK,Independent Floor,Hauz Khas,38000.0,1200.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Punjabi Bagh,45000.0,2000.0,Unfurnished,3.0
AGENT,1.0,RK,Studio Apartment,Sant Nagar,13000.0,400.0,Furnished,1.0
AGENT,4.0,BHK,Independent Floor,Maharani Bagh,652000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Maharani Bagh,741000.0,5011.0,Unfurnished,5.0
AGENT,5.0,BHK,Independent Floor,Sunder Nagar,452000.0,5112.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,525000.0,6521.0,Unfurnished,5.0
AGENT,4.0,BHK,Independent Floor,Sunder Nagar,452000.0,4521.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent Floor,Sunder Nagar,352000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Hauz Khas,352000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Gulmohar park,461000.00000000006,6521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Gulmohar park,178000.0,5211.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Gulmohar park,165000.0,2511.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Uday Park,125000.0,2821.0,Unfurnished,3.0
AGENT,5.0,BHK,Independent Floor,Shanti Niketan,452000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Geetanjali Enclave,521000.0,6010.0,Unfurnished,5.0
AGENT,4.0,BHK,Independent Floor,Geetanjali Enclave,310000.0,4521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Geetanjali Enclave,452000.0,5412.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Geetanjali Enclave,365000.0,5412.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Sarvodaya Enclave,185000.0,2521.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Sarvodaya Enclave,201000.0,2511.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Sarvodaya Enclave,185000.0,2511.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Sarvodaya Enclave,154000.0,2351.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Sarvodaya Enclave,187000.0,2711.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Navjeevan Vihar,201000.0,2511.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Navjeevan Vihar,154000.0,2351.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,154000.0,2351.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,154000.0,4521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,452000.0,6521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,251000.0,4521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,325000.0,5211.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,174000.0,2854.0,Unfurnished,3.0
AGENT,4.0,BHK,Villa,Navjeevan Vihar,325000.0,4010.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,225000.0,4011.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,254000.0,5021.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent Floor,Navjeevan Vihar,201000.0,4521.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent Floor,Navjeevan Vihar,152000.0,5211.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Hauz Khas,201000.0,2841.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Hauz Khas,174000.0,2851.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Hauz Khas,185000.0,2711.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Hauz Khas,141000.0,2511.0,Unfurnished,3.0
AGENT,5.0,BHK,Independent Floor,Hauz Khas,352000.0,6251.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Saket,221000.0,4521.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Pandav Nagar,22000.0,950.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Punjabi Bagh,50000.0,1800.0,Unfurnished,3.0
AGENT,5.0,BHK,Apartment,Sector 12 Dwarka,65000.0,2800.0,Semi-Furnished,4.0
AGENT,8.0,BHK,Villa,Tilak Marg,4010000.0,11010.0,Unfurnished,8.0
AGENT,3.0,BHK,Villa,Defence Colony,251000.0,3652.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Defence Colony,412000.0,5621.0,Unfurnished,4.0
AGENT,2.0,BHK,Independent Floor,Sector 19 Dwarka,16500.0,900.0,Semi-Furnished,2.0
AGENT,5.0,BHK,Villa,Gulmohar park,504000.0,6521.0,Unfurnished,4.0
AGENT,2.0,BHK,Apartment,Chhattarpur Enclave Phase1,12000.0,600.0,Semi-Furnished,1.0
AGENT,4.0,BHK,Independent Floor,Sarvodaya Enclave,325000.0,6852.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sarvodaya Enclave,185000.0,4523.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sarvodaya Enclave,254000.0,6521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Sarvodaya Enclave,201000.0,5523.0,Furnished,4.0
AGENT,4.0,BHK,Villa,Sarvodaya Enclave,285000.0,4562.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Navjeevan Vihar,235000.0,2853.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Navjeevan Vihar,201000.0,2851.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Navjeevan Vihar,141000.0,2521.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Navjeevan Vihar,174000.0,2285.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Navjeevan Vihar,210000.0,2011.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Navjeevan Vihar,201000.0,2811.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,301000.0,5041.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,254000.0,6521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,185000.0,4122.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,412000.0,6521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,201000.0,4562.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Navjeevan Vihar,174000.0,5211.0,Unfurnished,4.0
AGENT,1.0,BHK,Apartment,Sheikh Sarai,12600.0,510.0,Semi-Furnished,1.0
AGENT,3.0,BHK,Independent House,Saket,65000.0,2200.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Apartment,Vasant Kunj,60000.0,1250.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Sheikh Sarai,165000.0,4500.0,Semi-Furnished,4.0
AGENT,3.0,BHK,Apartment,Vasant Kunj,50000.0,2500.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,26000.0,925.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Villa,Anand Niketan,521000.0,4010.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Anand Niketan,201000.0,2811.0,Unfurnished,3.0
AGENT,4.0,BHK,Villa,Anand Niketan,325000.0,3521.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent House,Shanti Niketan,853999.9999999999,5211.0,Unfurnished,5.0
AGENT,4.0,BHK,Independent House,Shanti Niketan,355000.0,5211.0,Unfurnished,4.0
AGENT,5.0,BHK,Villa,Maharani Bagh,853999.9999999999,6852.0,Unfurnished,5.0
AGENT,4.0,BHK,Villa,Sunder Nagar,652000.0,5211.0,Unfurnished,4.0
AGENT,3.0,BHK,Villa,Sunder Nagar,525000.0,3621.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Uday Park,452000.0,5211.0,Unfurnished,4.0
AGENT,5.0,BHK,Independent House,Jor bagh,1521000.0,5211.0,Unfurnished,5.0
AGENT,5.0,BHK,Independent Floor,Defence Colony,452000.0,6211.0,Unfurnished,4.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,40000.0,1150.0,Furnished,2.0
AGENT,2.0,BHK,Apartment,Sheikh Sarai,27000.0,930.0,Semi-Furnished,2.0
